Date,Open,High,Low,Close
5-April-2018,17562.35,17783.01,17562.35,17775.19
6-April-2018,17797.11,17902.85,17741.39,17882.99
9-April-2018,17925.43,18017.58,17923.87,17951.40
10-April-2018,17991.89,18054.23,17916.87,17947.83
11-April-2018,17980.54,17996.41,17885.03,17983.46
12-April-2018,17989.70,18040.35,17923.92,17934.83
13-April-2018,17947.71,18075.24,17938.33,17981.99
16-April-2018,17943.08,18092.76,17875.07,18082.25
17-April-2018,18111.37,18191.39,18077.59,18131.99
18-April-2018,18161.27,18194.58,18042.43,18065.75
19-April-2018,18099.32,18181.78,18094.21,18174.44
20-April-2018,18174.64,18194.52,18121.72,18178.03
23-April-2018,18207.26,18330.61,18184.99,18274.20
24-April-2018,18311.17,18370.03,18240.52,18249.78
25-April-2018,18249.21,18290.32,18095.26,18118.62
26-April-2018,18142.42,18186.58,18122.11,18164.41
27-April-2018,18199.73,18312.13,18199.73,18239.96
30-April-2018,18282.28,18409.96,18280.02,18401.67
2-May-2018,18432.73,18457.26,18123.65,18189.56
3-May-2018,18188.77,18195.14,17955.82,18035.96
4-May-2018,18045.40,18063.59,17987.08,17991.45
7-May-2018,18038.87,18104.65,18025.90,18091.73
8-May-2018,18129.57,18155.67,18072.31,18109.38
9-May-2018,18123.44,18158.26,18078.50,18084.96
10-May-2018,18102.72,18137.67,17825.70,17839.51
11-May-2018,17871.39,17894.05,17805.51,17818.09
14-May-2018,17841.96,17859.77,17616.21,17640.33
15-May-2018,17646.82,17837.17,17488.39,17525.45
16-May-2018,17512.33,17563.83,17373.85,17536.01
17-May-2018,17572.96,17645.72,17564.82,17611.89
18-May-2018,17614.79,17628.85,17311.89,17326.78
21-May-2018,17335.43,17345.58,16931.94,16946.38
22-May-2018,16947.45,17082.24,16884.44,17056.89
23-May-2018,17061.16,17152.48,16967.44,16976.88
24-May-2018,17009.81,17072.15,16911.16,16953.83
25-May-2018,16993.11,17165.88,16986.82,17151.43
28-May-2018,17199.20,17437.76,17196.03,17425.86
29-May-2018,17441.30,17517.25,17352.22,17380.46
30-May-2018,17357.95,17414.66,17276.10,17347.72
31-May-2018,17370.62,17422.89,17236.17,17249.45
1-June-2018,17240.31,17259.20,16962.57,16978.96
4-June-2018,17000.91,17022.62,16616.70,16623.62
5-June-2018,16591.77,16596.68,16152.78,16219.58
6-June-2018,16172.77,16484.31,16092.70,16467.30
7-June-2018,16511.65,16803.70,16511.64,16790.37
8-June-2018,16794.14,16903.84,16715.29,16887.13
11-June-2018,16923.32,17066.76,16921.67,16973.37
12-June-2018,16986.02,17071.91,16986.00,17065.50
13-June-2018,17094.82,17169.96,17021.03,17028.87
14-June-2018,17040.97,17046.25,16975.80,17040.06
15-June-2018,17046.97,17106.29,16934.11,16961.16
18-June-2018,16964.47,16970.75,16822.52,16830.67
19-June-2018,16820.88,16820.89,16586.83,16613.73
20-June-2018,16618.45,16702.10,16614.55,16659.05
21-June-2018,16669.26,16696.12,16513.32,16528.17
22-June-2018,16531.41,16552.34,16442.46,16539.84
25-June-2018,16544.85,16609.31,16380.44,16392.48
26-June-2018,16376.80,16401.87,16277.78,16295.88
27-June-2018,16295.04,16307.34,15904.65,15970.21
28-June-2018,15968.84,15972.10,15708.80,15730.39
29-June-2018,15754.93,16041.10,15754.48,16032.15
2-July-2018,16093.44,16095.17,15831.83,15920.44
3-July-2018,15922.42,16005.25,15852.78,15990.09
4-July-2018,15998.38,16058.21,15960.98,16050.59
5-July-2018,16064.07,16084.24,15980.61,15986.49
6-July-2018,15984.40,16113.38,15962.91,16059.94
9-July-2018,16098.96,16327.32,16098.96,16313.94
10-July-2018,16360.12,16507.64,16356.87,16483.58
11-July-2018,16488.79,16533.43,16414.07,16429.37
12-July-2018,16466.04,16564.17,16391.43,16420.09
13-July-2018,16439.37,16446.74,16183.42,16196.33
16-July-2018,16205.30,16206.44,15780.77,15790.00
17-July-2018,15788.46,15974.89,15725.59,15966.18
18-July-2018,16019.58,16052.89,15799.96,15814.66
19-July-2018,15828.01,15837.19,15627.18,15657.22
20-July-2018,15658.61,15735.09,15602.97,15721.43
23-July-2018,15763.99,15881.77,15740.47,15867.21
24-July-2018,15905.53,16230.27,15893.36,16218.54
25-July-2018,16254.00,16321.87,16232.88,16255.43
26-July-2018,16283.19,16344.62,16256.38,16306.02
27-July-2018,16343.54,16485.76,16324.97,16450.20
30-July-2018,16503.49,16555.47,16475.99,16540.44
31-July-2018,16552.04,16591.71,16512.06,16584.16
1-August-2018,16628.57,16682.23,16584.96,16628.06
2-August-2018,16662.22,16689.58,16531.09,16639.81
3-August-2018,16701.45,16843.17,16700.17,16833.52
6-August-2018,16911.69,16979.34,16888.29,16899.52
7-August-2018,16932.69,16947.66,16805.67,16862.46
8-August-2018,16873.78,16971.33,16856.57,16868.20
9-August-2018,16914.75,16977.43,16893.26,16916.85
10-August-2018,16943.86,16952.29,16768.38,16784.20
13-August-2018,16786.43,16786.43,16600.99,16653.85
14-August-2018,16674.93,16769.85,16673.63,16742.69
16-August-2018,16752.02,16825.34,16680.47,16709.55
17-August-2018,16770.23,16883.28,16769.71,16866.21
20-August-2018,16893.13,16951.53,16876.43,16890.11
21-August-2018,16904.43,16962.35,16892.76,16946.96
23-August-2018,16969.38,16994.17,16884.53,16922.72
24-August-2018,16938.33,16955.00,16822.44,16864.43
27-August-2018,16897.01,17016.17,16896.53,16982.14
28-August-2018,17017.20,17094.56,16999.95,17043.38
29-August-2018,17074.39,17150.38,17038.65,17052.67
30-August-2018,17068.46,17128.68,17055.91,17099.56
31-August-2018,17132.32,17216.74,17095.96,17193.20
3-September-2018,17243.10,17334.16,17148.93,17164.40
4-September-2018,17193.87,17208.99,16779.62,16815.06
5-September-2018,16830.04,16834.82,16533.23,16727.76
6-September-2018,16779.88,16821.21,16681.29,16804.22
7-September-2018,16828.57,16925.16,16784.72,16896.95
10-September-2018,16926.89,16938.11,16700.65,16716.94
11-September-2018,16745.41,16784.52,16472.72,16488.01
12-September-2018,16504.85,16513.77,16271.19,16443.39
14-September-2018,16499.35,16681.61,16497.52,16670.93
17-September-2018,16670.08,16705.58,16575.51,16663.16
18-September-2018,16692.30,16728.02,16400.74,16412.37
19-September-2018,16454.75,16485.48,16184.48,16250.96
21-September-2018,16295.28,16339.96,15170.77,15763.10
24-September-2018,15784.94,15794.53,15308.15,15333.76
25-September-2018,15332.16,15354.67,15024.67,15220.99
26-September-2018,15255.52,15331.04,15190.13,15239.54
27-September-2018,15253.06,15263.00,14925.65,14939.75
28-September-2018,14942.02,14967.42,14325.21,14430.68
1-October-2018,14428.67,14432.42,14016.35,14395.23
3-October-2018,14432.33,14586.01,14305.35,14424.41
4-October-2018,14356.18,14356.33,14016.24,14126.16
5-October-2018,14117.12,14144.34,13788.64,13840.26
8-October-2018,13851.20,13852.67,13420.13,13562.62
9-October-2018,13575.26,13638.90,13396.84,13501.95
10-October-2018,13545.51,14007.46,13545.02,13997.86
11-October-2018,13841.03,13915.71,13572.51,13800.41
12-October-2018,13859.81,14172.30,13859.81,14159.43
15-October-2018,14249.94,14366.87,14218.05,14353.41
16-October-2018,14419.30,14610.25,14415.45,14594.28
17-October-2018,14693.17,14751.93,14261.54,14271.16
19-October-2018,14245.19,14248.98,13982.25,14082.92
22-October-2018,14128.22,14141.65,13794.87,13804.88
23-October-2018,13772.12,13790.30,13545.26,13637.17
24-October-2018,13689.04,13809.38,13635.61,13738.32
25-October-2018,13678.72,13678.72,13515.17,13603.37
26-October-2018,13612.18,13673.43,13449.31,13597.64
29-October-2018,13663.31,13890.64,13624.15,13877.78
30-October-2018,13929.30,14045.54,13887.45,14008.05
31-October-2018,14050.56,14207.94,13960.74,14201.37
1-November-2018,14264.87,14405.18,14264.87,14355.51
2-November-2018,14434.81,14583.13,14433.64,14464.68
5-November-2018,14511.60,14546.25,14395.87,14423.60
6-November-2018,14446.28,14512.71,14391.05,14415.45
7-November-2018,14487.01,14600.08,14486.12,14586.72
9-November-2018,14619.63,14679.00,14550.23,14671.85
12-November-2018,14712.93,14742.04,14536.97,14549.46
13-November-2018,14556.90,14585.51,14453.30,14578.29
14-November-2018,14611.07,14673.59,14525.04,14547.74
15-November-2018,14555.65,14576.26,14478.46,14548.04
16-November-2018,14564.02,14589.74,14462.61,14485.88
19-November-2018,14515.25,14547.85,14485.14,14538.65
20-November-2018,14538.36,14540.95,14386.19,14405.55
21-November-2018,14422.82,14448.80,14330.30,14414.49
22-November-2018,14441.58,14497.18,14331.39,14350.83
26-November-2018,14394.31,14408.83,14253.98,14329.08
27-November-2018,14356.12,14394.94,14330.27,14390.79
28-November-2018,14412.98,14423.21,14306.75,14321.44
29-November-2018,14350.75,14382.96,14327.67,14352.88
30-November-2018,14369.80,14448.62,14363.67,14427.16
3-December-2018,14464.37,14505.44,14453.14,14494.09
4-December-2018,14515.42,14563.51,14495.70,14514.22
5-December-2018,14502.36,14516.25,14305.13,14337.90
6-December-2018,14326.74,14327.85,14131.92,14143.30
7-December-2018,14171.63,14201.39,14080.98,14104.65
10-December-2018,14044.60,14044.60,13822.18,13845.70
11-December-2018,13796.33,14081.02,13715.61,14058.76
12-December-2018,14092.08,14412.86,14092.07,14404.02
13-December-2018,14448.81,14566.19,14444.21,14497.69
14-December-2018,14503.40,14547.37,14458.68,14501.76
17-December-2018,14526.52,14555.40,14513.11,14540.04
18-December-2018,14548.53,14613.21,14504.88,14605.52
19-December-2018,14646.95,14778.31,14642.72,14764.58
20-December-2018,14770.94,14842.50,14736.66,14781.67
21-December-2018,14807.42,14855.31,14609.30,14633.62
24-December-2018,14650.29,14657.86,14457.39,14466.40
26-December-2018,14484.59,14484.75,14225.46,14436.48
27-December-2018,14475.00,14553.89,14467.83,14481.87
28-December-2018,14506.03,14611.85,14505.32,14605.69
31-December-2018,14639.49,14712.36,14638.11,14706.69
1-January-2019,14724.03,14770.63,14698.43,14766.86
2-January-2019,14780.34,14790.99,14633.30,14658.20
3-January-2019,14665.87,14717.42,14554.67,14572.68
4-January-2019,14592.29,14622.19,14511.18,14592.41
7-January-2019,14630.71,14713.90,14591.30,14600.97
8-January-2019,14608.63,14654.45,14585.19,14625.11
9-January-2019,14648.36,14682.09,14564.74,14600.97
10-January-2019,14615.56,14657.85,14596.58,14628.24
11-January-2019,14642.21,14660.63,14571.27,14600.37
14-January-2019,14611.96,14619.45,14512.44,14536.14
15-January-2019,14558.92,14650.24,14558.92,14638.42
16-January-2019,14654.42,14734.24,14643.81,14659.61
17-January-2019,14679.51,14702.95,14590.12,14611.52
18-January-2019,14622.42,14631.79,14489.49,14504.60
21-January-2019,14522.88,14531.77,14381.92,14402.55
22-January-2019,14410.96,14415.44,14285.25,14331.68
23-January-2019,14350.83,14385.23,14298.65,14309.25
24-January-2019,14323.90,14331.91,14217.98,14225.39
25-January-2019,14247.26,14291.53,13990.76,14000.20
28-January-2019,13998.25,13998.63,13688.97,13721.54
29-January-2019,13723.02,13747.96,13652.03,13707.83
30-January-2019,13739.99,13825.96,13734.82,13815.39
31-January-2019,13854.10,13933.40,13837.62,13926.22
1-February-2019,13961.93,14064.51,13892.72,13950.45
4-February-2019,13974.80,13975.41,13744.27,13787.76
5-February-2019,13793.35,13805.92,13643.39,13661.71
6-February-2019,13675.37,13690.23,13542.29,13668.01
7-February-2019,13682.57,13799.91,13660.71,13778.76
8-February-2019,13781.22,13785.24,13636.57,13656.75
11-February-2019,13667.06,13667.09,13443.01,13450.47
12-February-2019,13456.52,13468.13,13377.83,13392.21
13-February-2019,13408.94,13444.56,13324.93,13340.96
14-February-2019,13339.06,13375.75,13285.92,13363.99
15-February-2019,13373.31,13374.38,13222.58,13252.81
18-February-2019,13259.93,13263.32,13099.46,13118.58
19-February-2019,13123.03,13232.53,13117.96,13161.74
20-February-2019,13185.94,13286.95,13185.94,13272.40
21-February-2019,13299.22,13422.85,13275.06,13414.17
22-February-2019,13414.48,13526.97,13395.85,13517.71
25-February-2019,13552.23,13631.64,13551.08,13618.00
26-February-2019,13580.67,13592.47,13339.51,13550.26
27-February-2019,13578.85,13782.62,13516.55,13573.39
28-February-2019,13593.34,13700.85,13592.64,13689.84
1-March-2019,13719.93,13985.14,13719.80,13981.73
5-March-2019,14030.14,14426.86,14005.53,14416.91
6-March-2019,14467.21,14607.92,14465.99,14556.67
7-March-2019,14581.09,14610.27,14522.77,14540.21
8-March-2019,14551.87,14603.93,14511.68,14529.06
11-March-2019,14555.19,14770.60,14551.42,14762.67
12-March-2019,14813.14,14975.94,14812.47,14920.50
13-March-2019,14952.80,14976.82,14860.41,14874.69
14-March-2019,14899.27,14940.22,14847.27,14887.80
15-March-2019,14901.98,14986.38,14806.56,14837.18
18-March-2019,14874.30,14923.84,14789.69,14818.19
19-March-2019,14844.36,14902.07,14844.36,14873.36
20-March-2019,14896.66,14903.53,14819.51,14824.47
22-March-2019,14855.27,14882.05,14753.47,14758.80
25-March-2019,14748.32,14748.32,14565.87,14587.79
26-March-2019,14605.88,14687.91,14605.88,14683.64
27-March-2019,14708.96,14785.94,14708.38,14778.26
28-March-2019,14807.98,14928.49,14806.00,14918.29
29-March-2019,14951.32,15034.53,14951.16,15027.36
1-April-2019,15069.13,15229.85,15067.77,15144.40
2-April-2019,15183.78,15190.99,15068.55,15116.84
3-April-2019,15140.97,15206.99,14973.04,14985.55
4-April-2019,15006.35,15017.27,14886.15,14938.26
5-April-2019,14960.53,15054.21,14959.82,15045.87
8-April-2019,15087.72,15128.22,14955.68,14986.73
9-April-2019,15002.09,15002.37,14897.54,14971.59
10-April-2019,14982.83,15042.83,14949.22,14968.96
11-April-2019,14985.74,15022.63,14944.96,14966.50
12-April-2019,14978.82,15031.61,14970.56,15022.18
15-April-2019,15042.59,15155.63,15041.95,15115.20
16-April-2019,15131.80,15185.13,15131.19,15171.71
18-April-2019,15198.94,15209.05,14999.96,15021.20
22-April-2019,15026.73,15026.92,14792.36,14804.27
23-April-2019,14819.35,14862.44,14771.54,14785.28
24-April-2019,14814.40,14853.41,14783.99,14846.65
25-April-2019,14867.19,14931.14,14833.12,14838.86
26-April-2019,14865.47,14875.52,14792.13,14813.38
30-April-2019,14828.75,14833.25,14585.92,14624.56
2-May-2019,14653.64,14679.77,14572.68,14593.13
3-May-2019,14613.77,14640.30,14537.31,14548.15
6-May-2019,14517.31,14517.42,14413.13,14424.03
7-May-2019,14445.96,14491.89,14292.97,14301.81
8-May-2019,14303.41,14303.42,14114.00,14129.34
9-May-2019,14137.06,14138.13,14031.26,14076.33
10-May-2019,14086.14,14146.69,14079.47,14105.73
13-May-2019,14141.35,14142.08,13777.28,13802.06
14-May-2019,13804.17,13871.01,13693.41,13843.59
15-May-2019,13857.61,13940.43,13768.54,13781.73
16-May-2019,13800.18,13835.67,13748.71,13816.72
17-May-2019,13830.29,13903.60,13829.64,13887.14
20-May-2019,14044.64,14389.66,14044.29,14380.51
21-May-2019,14413.81,14448.60,14259.13,14292.55
22-May-2019,14317.50,14377.74,14254.50,14369.26
23-May-2019,14465.00,14610.60,14326.99,14352.93
24-May-2019,14388.27,14709.95,14386.92,14699.56
27-May-2019,14728.65,14965.83,14719.55,14959.17
28-May-2019,14999.45,15039.53,14962.27,15019.99
29-May-2019,15039.35,15039.41,14911.23,14934.25
30-May-2019,14941.24,14993.83,14936.79,14964.15
31-May-2019,14974.90,15015.89,14815.00,14867.04
3-June-2019,14882.18,14955.53,14835.65,14938.42
4-June-2019,14950.69,15022.09,14903.82,14910.56
6-June-2019,14923.68,14927.22,14655.69,14672.69
7-June-2019,14691.63,14730.07,14582.88,14657.09
10-June-2019,14688.08,14725.37,14560.31,14584.59
11-June-2019,14597.47,14630.28,14527.69,14618.97
12-June-2019,14621.09,14630.34,14533.25,14548.72
13-June-2019,14545.61,14545.69,14375.55,14476.38
14-June-2019,14498.05,14498.05,14340.18,14365.93
17-June-2019,14374.55,14386.23,14161.17,14172.68
18-June-2019,14194.96,14209.75,14081.14,14112.78
19-June-2019,14134.53,14184.64,13881.65,13919.11
20-June-2019,13915.94,14079.36,13803.07,14064.86
21-June-2019,14075.82,14097.26,14020.97,14084.24
24-June-2019,14116.25,14127.92,14049.86,14063.45
25-June-2019,14071.08,14117.56,14024.01,14108.49
26-June-2019,14114.71,14184.56,14091.64,14174.83
27-June-2019,14184.11,14291.56,14181.98,14249.41
28-June-2019,14262.79,14271.47,14210.08,14239.33
1-July-2019,14275.76,14317.06,14271.92,14282.61
2-July-2019,14300.43,14310.40,14233.45,14283.13
3-July-2019,14301.81,14331.76,14287.20,14320.04
4-July-2019,14343.75,14375.47,14328.61,14337.04
5-July-2019,14350.99,14367.13,14123.42,14141.83
8-July-2019,14160.82,14160.82,13758.03,13794.53
9-July-2019,13804.23,13843.30,13729.85,13802.11
10-July-2019,13818.93,13871.26,13691.28,13698.90
11-July-2019,13721.99,13766.77,13697.73,13754.89
12-July-2019,13772.70,13824.70,13756.43,13776.58
15-July-2019,13798.53,13814.82,13679.75,13689.10
16-July-2019,13713.35,13731.22,13661.74,13726.54
17-July-2019,13732.07,13770.13,13704.16,13716.33
18-July-2019,13710.18,13712.26,13549.98,13558.03
19-July-2019,13581.45,13598.07,13297.75,13310.35
22-July-2019,13315.84,13316.09,13088.79,13156.82
23-July-2019,13167.29,13222.25,13142.68,13206.23
24-July-2019,13230.07,13241.34,13036.15,13043.57
25-July-2019,13053.24,13115.44,13011.93,13031.35
26-July-2019,13041.71,13071.44,12979.80,13060.34
29-July-2019,13055.63,13066.83,12914.95,12925.70
30-July-2019,12918.15,12954.42,12636.83,12649.74
31-July-2019,12649.23,12704.85,12492.30,12692.18
1-August-2019,12698.94,12715.60,12484.80,12551.94
2-August-2019,12529.13,12558.71,12350.56,12496.35
5-August-2019,12490.03,12490.03,12173.14,12284.63
6-August-2019,12275.26,12502.97,12268.77,12495.37
7-August-2019,12509.97,12622.31,12474.26,12481.82
8-August-2019,12497.13,12592.53,12454.38,12574.25
9-August-2019,12613.46,12755.07,12604.72,12699.50
13-August-2019,12719.23,12725.51,12504.72,12519.43
14-August-2019,12553.10,12581.03,12509.30,12570.17
16-August-2019,12576.58,12594.08,12479.23,12584.59
19-August-2019,12613.38,12672.01,12609.52,12649.16
20-August-2019,12660.98,12665.53,12549.50,12570.32
21-August-2019,12572.12,12574.66,12374.95,12390.32
22-August-2019,12387.80,12389.07,12117.18,12119.43
23-August-2019,12113.85,12197.64,11950.86,12186.11
26-August-2019,12327.32,12395.45,12173.05,12387.10
27-August-2019,12422.90,12593.13,12417.97,12588.78
28-August-2019,12613.49,12647.88,12477.12,12508.46
29-August-2019,12515.70,12515.70,12391.14,12430.50
30-August-2019,12440.03,12544.19,12421.03,12534.70
3-September-2019,12536.96,12536.96,12349.28,12369.82
4-September-2019,12376.95,12414.86,12321.25,12405.92
5-September-2019,12427.40,12511.09,12425.83,12495.85
6-September-2019,12507.62,12602.17,12507.62,12594.59
9-September-2019,12603.35,12719.58,12572.37,12709.96
11-September-2019,12740.44,12907.07,12730.81,12891.93
12-September-2019,12910.96,13023.91,12898.76,12907.69
13-September-2019,12934.47,13019.26,12900.22,13013.05
16-September-2019,13018.12,13108.43,12984.19,13096.06
17-September-2019,13115.45,13155.78,12839.75,12855.36
18-September-2019,12899.34,12953.04,12848.24,12894.23
19-September-2019,12906.48,12913.15,12675.56,12703.27
20-September-2019,12720.79,13222.89,12646.74,13204.25
23-September-2019,13302.70,13585.51,13301.70,13564.92
24-September-2019,13606.07,13648.30,13541.91,13588.20
25-September-2019,13601.19,13604.15,13364.20,13383.77
26-September-2019,13395.23,13466.02,13386.66,13440.49
27-September-2019,13450.89,13477.72,13314.39,13331.93
30-September-2019,13350.33,13350.47,13107.79,13170.76
1-October-2019,13190.78,13215.90,12829.51,12958.97
3-October-2019,12971.98,12972.72,12873.02,12910.18
4-October-2019,12938.21,12968.99,12792.50,12808.66
7-October-2019,12828.48,12832.45,12707.25,12713.02
9-October-2019,12729.62,12803.94,12669.63,12796.47
10-October-2019,12803.75,12803.75,12715.84,12723.30
11-October-2019,12735.46,12819.94,12709.70,12772.07
14-October-2019,12808.00,12850.06,12778.52,12787.59
15-October-2019,12794.74,12817.42,12729.80,12773.61
16-October-2019,12798.59,12853.61,12786.48,12799.92
17-October-2019,12812.14,12920.63,12793.73,12914.09
18-October-2019,12943.34,13131.30,12932.73,13126.83
22-October-2019,13151.01,13235.68,13142.48,13190.37
23-October-2019,13240.92,13277.26,13187.88,13223.06
24-October-2019,13255.04,13289.72,13187.91,13204.31
25-October-2019,13220.03,13229.05,13129.19,13153.06
27-October-2019,13227.38,13317.87,13226.10,13310.30
29-October-2019,13322.26,13428.09,13307.08,13383.60
30-October-2019,13407.72,13470.47,13405.47,13431.45
31-October-2019,13466.77,13583.13,13466.77,13558.05
1-November-2019,13598.71,13662.55,13584.43,13600.92
4-November-2019,13650.39,13729.32,13618.92,13630.66
5-November-2019,13658.76,13667.18,13491.94,13522.04
6-November-2019,13548.85,13573.32,13459.25,13473.01
7-November-2019,13515.95,13567.11,13513.16,13546.03
8-November-2019,13566.02,13597.95,13464.69,13474.75
11-November-2019,13500.68,13525.85,13465.73,13497.52
13-November-2019,13526.02,13528.53,13331.84,13344.69
14-November-2019,13373.36,13394.41,13310.46,13343.68
15-November-2019,13368.46,13404.69,13321.13,13326.40
18-November-2019,13353.10,13374.89,13326.27,13362.61
19-November-2019,13385.08,13426.58,13383.84,13404.51
20-November-2019,13428.08,13451.53,13405.51,13414.43
21-November-2019,13477.72,13487.55,13353.41,13357.12
22-November-2019,13388.68,13388.88,13318.58,13353.78
25-November-2019,13379.98,13470.90,13378.74,13462.27
26-November-2019,13480.85,13536.92,13404.65,13411.33
27-November-2019,13432.60,13463.20,13403.33,13437.48
28-November-2019,13458.04,13501.24,13439.92,13497.36
29-November-2019,13525.77,13591.61,13508.21,13560.57
2-December-2019,13584.07,13587.65,13495.65,13508.22
3-December-2019,13526.60,13535.93,13388.59,13408.92
4-December-2019,13407.93,13457.69,13366.30,13452.79
5-December-2019,13470.78,13487.61,13435.89,13455.23
6-December-2019,13488.35,13499.36,13311.99,13339.35
9-December-2019,13361.75,13367.21,13273.71,13280.50
10-December-2019,13291.56,13297.41,13126.05,13145.27
11-December-2019,13161.80,13182.17,13103.54,13146.61
12-December-2019,13158.60,13241.28,13158.47,13223.98
13-December-2019,13240.60,13340.32,13240.60,13332.66
16-December-2019,13354.28,13380.29,13296.71,13305.79
17-December-2019,13325.73,13400.48,13325.25,13393.77
18-December-2019,13409.22,13446.06,13371.83,13387.13
19-December-2019,13396.90,13420.17,13380.71,13395.43
20-December-2019,13410.37,13447.89,13381.15,13391.03
23-December-2019,13416.92,13417.72,13369.42,13382.03
24-December-2019,13399.09,13425.53,13365.93,13384.33
26-December-2019,13406.59,13458.24,13404.10,13435.02
27-December-2019,13450.86,13557.48,13449.59,13547.81
30-December-2019,13578.47,13655.17,13575.14,13648.75
31-December-2019,13667.57,13716.74,13661.41,13699.37
1-January-2020,13720.24,13791.63,13718.02,13786.69
2-January-2020,13810.89,13989.82,13810.31,13984.76
3-January-2020,14015.63,14051.78,13951.10,13988.89
6-January-2020,13992.77,13992.77,13686.28,13715.18
7-January-2020,13768.56,13927.71,13766.04,13851.39
8-January-2020,13822.28,13881.19,13721.73,13873.97
9-January-2020,13930.69,14097.49,13930.69,14089.12
10-January-2020,14119.47,14229.92,14118.94,14147.64
13-January-2020,14168.90,14285.49,14167.98,14282.09
14-January-2020,14298.47,14394.90,14296.63,14383.71
15-January-2020,14399.27,14540.49,14384.72,14533.86
16-January-2020,14563.20,14668.65,14563.04,14647.54
17-January-2020,14664.05,14727.14,14663.99,14708.70
20-January-2020,14760.25,14787.18,14643.21,14651.17
21-January-2020,14655.75,14692.27,14605.20,14651.76
22-January-2020,14678.66,14745.93,14626.68,14633.16
23-January-2020,14653.93,14776.11,14650.75,14772.32
24-January-2020,14778.50,14862.17,14767.29,14845.96
27-January-2020,14857.58,14946.21,14825.88,14850.39
28-January-2020,14892.98,14940.59,14776.14,14822.28
29-January-2020,14852.89,14911.91,14833.95,14840.69
30-January-2020,14849.10,14862.31,14676.34,14703.96
31-January-2020,14739.77,14756.53,14646.48,14667.96
1-February-2020,14682.36,14764.04,14306.55,14344.70
3-February-2020,14379.97,14414.60,14231.89,14360.00
4-February-2020,14412.81,14563.88,14407.88,14545.51
5-February-2020,14576.09,14684.93,14568.12,14653.51
6-February-2020,14685.64,14761.59,14685.18,14729.98
7-February-2020,14777.40,14851.85,14767.89,14840.33
10-February-2020,14879.87,14887.06,14768.33,14776.33
11-February-2020,14816.23,14877.27,14740.77,14749.95
12-February-2020,14769.60,14793.04,14709.08,14731.05
13-February-2020,14764.52,14767.76,14714.03,14741.72
14-February-2020,14777.39,14806.38,14667.46,14682.65
17-February-2020,14720.56,14722.55,14524.96,14532.45
18-February-2020,14552.67,14552.67,14319.27,14467.43
19-February-2020,14501.79,14686.64,14501.46,14671.58
20-February-2020,14694.48,14804.48,14674.70,14746.52
24-February-2020,14759.32,14759.41,14501.90,14513.15
25-February-2020,14545.69,14606.55,14428.10,14448.01
26-February-2020,14451.41,14467.80,14315.22,14329.07
27-February-2020,14350.52,14350.52,14064.26,14209.48
28-February-2020,14109.34,14109.34,13654.93,13709.01
2-March-2020,13825.94,13996.37,13545.81,13603.96
3-March-2020,13654.48,13841.58,13620.97,13773.63
4-March-2020,13810.28,13836.48,13369.58,13552.43
5-March-2020,13586.62,13662.35,13506.34,13591.28
6-March-2020,13448.03,13448.03,13150.16,13329.78
9-March-2020,13277.29,13277.29,12612.52,12770.55
11-March-2020,12807.00,12938.52,12673.76,12725.15
12-March-2020,12519.82,12519.82,11538.70,11614.89
13-March-2020,11280.68,11812.68,10540.13,11761.22
16-March-2020,11624.11,11624.11,11056.90,11095.19
17-March-2020,11104.58,11198.97,10828.17,10843.79
18-March-2020,10906.12,10990.12,10136.02,10182.99
19-March-2020,10044.84,10044.85,9449.35,9721.90
20-March-2020,9768.07,10190.90,9716.86,10113.36
23-March-2020,9814.48,9838.64,8860.61,8872.83
24-March-2020,8995.39,9109.30,8622.24,8877.58
25-March-2020,8822.54,9147.10,8755.40,9129.58
26-March-2020,9203.43,9621.31,9170.51,9470.45
27-March-2020,9571.11,9851.14,9432.94,9497.24
30-March-2020,9498.12,9498.38,9246.04,9330.94
31-March-2020,9414.89,9639.90,9411.46,9608.92
1-April-2020,9642.76,9653.79,9463.19,9506.91
3-April-2020,9564.16,9566.41,9379.26,9409.04
7-April-2020,9613.22,9810.55,9609.99,9797.21
8-April-2020,9864.78,10177.18,9820.85,9979.72
9-April-2020,10105.35,10306.07,10105.10,10293.75
13-April-2020,10428.30,10429.12,10060.76,10246.27
15-April-2020,10363.20,10575.57,10302.80,10366.53
16-April-2020,10394.28,10573.17,10361.55,10543.65
17-April-2020,10719.06,10843.57,10714.80,10800.91
20-April-2020,10947.47,10985.08,10851.02,10886.91
21-April-2020,10871.90,10871.90,10531.66,10564.85
22-April-2020,10615.33,10657.26,10471.17,10641.57
23-April-2020,10721.36,10874.73,10719.89,10785.04
24-April-2020,10802.22,10802.22,10621.13,10633.54
27-April-2020,10717.58,10794.29,10710.66,10779.56
28-April-2020,10849.52,10910.93,10784.67,10862.54
29-April-2020,10914.22,10994.19,10903.78,10975.16
30-April-2020,11067.79,11204.15,11065.94,11101.84
4-May-2020,11031.00,11031.00,10709.05,10753.58
5-May-2020,10831.90,10913.96,10645.11,10649.61
6-May-2020,10690.58,10743.36,10599.63,10701.31
7-May-2020,10732.45,10770.44,10676.15,10686.75
8-May-2020,10753.90,10799.30,10630.07,10638.70
11-May-2020,10698.81,10752.67,10621.18,10628.14
12-May-2020,10663.48,10663.87,10451.61,10566.15
13-May-2020,10806.52,10841.66,10695.26,10774.43
